43;157.0112118;157.0098033;157.0142073;59.38093235;57.09362845;74.64072368;153;143;2315.342942;1868.167162;2027.450628;1934.267151;1960.446729;4783.699377;4613.646434;1867.694876;1748.168405;514.9935993;2797.073429;2297.626136;1822.782687;1180.89026;3504.8099;3609.02771;1674.4221;1694.329523;3648.768924;7484.263562;2582.822585;1861.170283;3120.721893;2592.806184;2778.414355;1484.107003;1215.0794;1489.767311;663.2887963;1460.66033;1396.558856;1725.670173;2589.799501;977.7897272;3811.085735;9192.407463;2390.174107;2837.260755;2421.420376;2737.854903;1602.308155;3355.290658;1679.186566;1989.729336;1984.285609;1602.366801;2609.315191;1535.096118;1692.387527;480.8707785;1712.829739;4107.552094;1992.369026;1181.077651;855.2541747;2890.45057;3721.467454;1548.958825;2628.52064;5903.434406;1432.695791;1669.861746;2738.43779;1620.171803;365.0901753;2627.650355;1957.409558;3396.142699;1071.525892;1319.577234;2399.330462;1623.936787;1411.478302;2148.188269;2902.275141;5283.144757;1393.747726;2402.386355;1098.886968;1036.461122;1172.874388;1195.016467;1659.2421;2153.420309;2228.409862;2933.526177;1336.194777;3300.788424;2398.297578;1526.429792;3683.803982;2554.96392;10254.02836;2757.59656;3542.69572;1333.490135;1939.607833;1756.629709;1897.638998;2204.664772;6044.440548;4472.810224;4944.994901;2408.549492;2383.335575;2103.501324;1725.362102;3141.956385;1858.37635;5313.725513;4126.393802;1833.382034;2731.78375;1869.294478;1519.823688;3096.790347;4053.073284;1211.175485;4603.258547;2614.546103;1822.306495;2922.155658;3047.319683;3612.608442;4228.897356;2272.875295;3585.069769;1022.174957;1820.819614;1814.61012;3769.006259;3074.614334;3630.01297;2879.858198;4045.698085;2683.228642;1882.913962;1068.300429;4203.490963;2534.343135;3053.759854;1022.308843;1917.399782;3460.405307;1279.561548;2401.596633;2831.868594;3457.232336;2744.544778;1540.61557;253.3060129;2634.762143;5457.676934;2860.627559;6146.772635;2078.300123;5311.62404;6660.254783;3336.590173;3429.320972;1288.994713;3487.268029;3119.368324;2805.715043;2843.259328;2054.219565;1817.467278;5509.481786;2509.33255;3503.908853;1459.028669;4080.36282;7227.252836;6012.546608;2692.342788;2472.361617;4659.692189;2192.403695;1591.439157;3594.553048;3048.646393;3807.514228;3024.750323;;;126
44;158.153574;158.1515934;158.1553009;461.0187265;460.01566;474.8740327;161;158;980.7177147;550.8740178;843.516868;1009.884188;5847.478288;961.2881227;1393.722073;779.8749721;918.0572296;573.7716845;1099.445235;636.1747059;666.6185701;789.5977638;786.8786513;622.6084558;997.7792398;896.268468;1398.890111;1817.853683;904.1843411;876.9014034;876.9444492;930.5914368;1215.08918;715.6195111;829.1599158;781.2863061;547.6808682;754.4531488;879.9519841;5774.614724;1038.832768;864.0033619;917.6662054;1502.972009;1102.214156;1042.553226;969.1653793;1012.074742;979.2291692;933.8964073;801.2624617;1151.509515;924.262064;1333.941205;1289.441238;883.8662829;1264.921599;2364.62193;864.5866835;1428.052557;1252.629962;1118.900878;817.9099332;1647.005234;767.609601;5072.51358;1037.924479;2044.764753;991.9029905;1757.324542;4567.192002;740.7188868;1363.959575;7558.701698;986.8581281;1055.783628;2046.541836;1984.960255;8528.912982;6240.663843;6946.463353;1560.374841;2364.515333;2465.580233;6378.74755;2629.854276;5693.880668;5127.644378;6056.024194;1747.329535;5470.843637;1840.505123;7195.852221;2495.538568;5785.950599;7212.805228;5899.396412;2115.293549;3629.088034;8363.688625;17040.92788;7957.038282;1946.207089;2303.048528;3141.924845;7967.647045;1978.3041;7049.308415;8246.845111;3056.341395;2628.87601;9753.318562;1910.947667;1609.081412;6813.799437;8610.586575;1827.594552;2984.665983;8724.771851;2244.301601;6701.925451;2128.180327;2724.244311;3275.62485;9075.326735;2139.841972;3481.873231;7660.650569;6341.260254;2618.351759;1006.461738;6169.546887;6235.119845;6133.834365;7374.395619;6507.317585;5332.310719;6390.4374;7012.768343;5491.441065;2081.04503;5537.47887;5807.630537;893.9297388;2000.697744;3001.878434;3123.334599;2217.186909;1848.32255;777.3573185;8143.954865;8378.279445;7775.392053;11225.001;7936.134805;2549.942143;2572.336395;6144.06098;7275.511508;6845.512735;7379.8485;2544.088612;8045.821556;5192.120877;6708.626643;8181.255309;2290.041412;2152.062649;182.0250191;3641.832775;1993.640899;2923.821119;8121.994222;9888.765383;2300.292148;2522.965844;7972.840056;746.1040338;8979.20911;8360.134462;8259.619367;8770.407055;7484.282862;5367.448771;8088.941837;6535.424627;5995.882739;7406.11469;2245.992198;2267.214695;5423.656029;;[M+H]+ 157.146;102
45;158.9639118;158.9635591;158.9642902;18.38785618;1.201572273;34.28982966;547;147;70883.37207;9726.938413;84550.44609;59598.34192;15688.64006;105379.0786;155503.1321;10918.86149;82030.56139;66779.64684;17251.55103;10010.0894;10034.7896;89633.66243;33748.56906;79954.61266;145596.4583;116116.1547;274007.1654;26975.44654;133688.6006;12344.79684;124429.3843;2518.635375;72047.60198;75369.29044;13130.49086;16238.01738;45632.21925;17345.11092;23762.15302;14291.93354;11819.52929;2518.635375;47988.94864;152358.3913;14237.5647;10836.14719;69931.15038;9634.442684;81891.62759;124996.0038;48258.64043;135884.1884;10920.88887;105128.997;12996.61314;101029.8992;150992.222;13588.99008;48559.17074;14224.99434;2518.635375;100838.5503;76879.69065;92842.00683;76990.86421;11082.1226;88483.02696;127410.4859;68726.67378;8111.320893;78960.57982;48459.27785;85343.77432;83490.70361;89500.39612;69370.65391;78833.20545;30669.88073;2518.635375;12000.27577;88573.36805;105656.3024;76782.22139;154654.9707;47650.64642;131169.0959;43364.85246;150917.2433;11725.78496;82704.39673;67502.97447;9707.828585;107428.0302;104368.8753;100715.8011;60306.6295;90699.54642;78094.95175;2518.635375;16343.22374;20236.18294;52957.75701;73776.40759;98970.9008;18618.37657;88454.45779;10372.14707;130603.1982;20041.8468;21769.65267;94364.84362;47365.09128;135187.471;3257.721407;2518.635375;132061.0562;75128.6477;163827.8148;10758.57495;65891.98181;12962.80374;14179.14078;16262.51967;101740.2944;93561.7051;97836.76146;162062.7934;14813.98687;73419.02045;2518.635375;13499.66457;88407.74083;11334.27905;156984.4795;12730.02838;20554.86891;126135.5503;125924.9632;80417.4903;67396.7818;73956.39819;13777.61389;125524.572;128051.0524;12959.37677;14993.33087;75760.40512;91965.46172;85836.2095;95643.47329;26013.24493;28567.343;12687.04429;66337.28925;42071.56615;81445.39937;47839.56789;2518.635375;120053.2887;11801.85193;15567.70555;14830.70649;53234.04147;96767.2819;60915.09962;23540.61683;2518.635375;144011.8669;78943.66108;17158.00735;97450.83114;19430.11792;2518.635375;111082.4862;211056.3625;15451.16604;85362.28722;100046.6182;66743.93234;194863.8753;16144.65723;107262.5554;100958.1665;13629.19235;97284.90283;80625.81217;12151.7848;10893.60295;111485.7859;12992.98554;65577.78598;;;159
46;158.9639064;158.9634618;158.9643627;42.43485742;34.35164938;44.10418718;206;175;75783.28762;41036.05597;70364.68715;87212.4631;44532.14321;132103.2778;118087.5968;39392.50861;86940.20142;84304.35312;62500.42526;35178.69835;39165.09212;110112.2991;32435.91255;104975.6449;84391.77546;110354.7861;149642.4523;73450.73457;97148.14661;34739.08424;114920.9167;29071.90271;102432.3811;124124.4125;39766.49923;30483.99525;67934.90164;42269.26809;38526.22704;51446.16232;42785.90583;2518.635375;80911.08187;237237.0693;40410.29493;42560.08914;122105.029;26342.8538;98362.15923;92398.85664;86131.09891;105818.2432;49683.80045;97745.97903;36092.49452;76983.7985;101567.0219;37230.5489;52880.89926;41090.72512;21442.14807;69449.15855;96041.37283;87832.88715;124051.4093;27146.09896;83458.89121;137867.7362;64984.49606;32420.06679;68941.57946;46199.63752;74366.84512;67671.25323;92183.01215;89565.07218;97017.14706;42833.15999;1390.7507;31387.59673;74774.738;57833.04471;151765.1539;84206.55987;44795.11046;75767.77188;54932.82717;89786.77011;44542.47525;90765.53816;96577.82385;36434.63533;110048.6324;100455.8569;96788.68144;82819.03859;87125.64212;73467.06238;2518.635375;27658.7204;73604.68129;46742.67763;118447.3853;98188.15645;50788.23761;145274.5169;35274.84232;76719.39911;40296.96698;45217.79841;102861.524;74946.5292;99271.29661;40594.01846;1869.726285;132728.7189;114639.3599;97364.50602;55886.17806;82081.90252;32577.65627;39048.63422;54032.86112;141899.1014;115815.6359;103378.1509;134115.876;36824.06165;90855.7199;24186.10573;59083.42847;84551.08;31458.91979;89510.2827;41426.73742;118911.9644;131813.1268;68895.96654;74031.80305;104441.6873;98104.45947;33207.19299;110309.7903;68795.19497;39784.34514;44215.16269;93136.30478;89420.71944;70320.16238;137923.7449;34909.93858;56291.3455;37878.82113;84221.38037;82817.01549;144994.217;56038.73951;2562.94777;90517.92189;41925.44979;49731.21796;38660.2748;41596.70307;94919.95991;89500.47391;45658.31715;505.7515605;83758.36183;127593.534;65904.90808;83973.37624;70695.77744;2518.635375;83402.29561;106946.9552;55179.04523;72563.78923;85703.11595;103499.8317;109318.3549;53331.27824;135323.9777;96283.88774;32448.10364;146791.9714;79342.04102;33177.45898;54854.68643;145164.3679;35250.81767;64410.34357;;[M+Na]+ 135.975;5
47;161.1068824;161.1049849;161.107734;72.30351293;56.42186166;74.28613918;231;182;13988.42872;12826.90714;18858.31885;6510.066732;9383.739263;4289.400351;7247.91094;9782.693164;7576.275447;9208.328351;4809.009466;17163.93111;16011.9563;11229.42073;7466.504111;4877.395425;9503.534109;3273.669728;5686.804438;2835.533931;1411.992468;6613.391625;4936.385687;4379.905199;3392.5442;11944.68415;11150.22114;6656.350878;21960.10411;41135.58911;16888.57439;14083.61211;925.3710951;14187.07879;8011.707463;3528.448621;20948.8954;10395.04822;14450.10116;12312.70043;19832.80931;7130.159056;8786.166155;6096.4051;1781.248864;12162.22601;26098.80772;10808.28131;8092.357425;19723.14299;10828.91154;8478.576477;7095.053739;14125.85468;12539.73127;23838.56407;12443.32347;6017.171047;16810.03634;17850.40498;7966.612249;7308.683982;13440.76694;37782.13857;20519.09209;13318.5311;11262.02703;18954.63978;8694.749194;27995.5695;23557.90604;11668.41356;17127.26139;17597.3698;29822.71307;17582.28619;12493.3422;17010.05036;12171.29626;5997.25655;3693.877393;14573.21265;14825.44315;5997.255609;12193.80207;13894.65881;11910.65952;5069.326248;13368.73782;10899.83974;20249.44848;9554.95378;4569.678025;10017.76474;14926.87618;15660.2851;12691.98331;20303.65668;28080.15412;19290.55456;13918.8993;14364.88818;10333.70924;20943.87697;14871.93099;11948.51507;14083.19685;17319.34291;25342.02716;28437.4762;34642.73962;14615.62532;10148.34827;29481.41406;10905.05853;5926.216674;19589.31936;20198.04001;13653.27374;14732.7961;26276.50492;25164.90919;10559.6627;17766.47453;16735.98055;15169.12187;20510.3634;17282.21219;16463.78614;17760.83092;18174.8076;15164.84767;15330.18908;18599.57481;13213.75084;21921.44267;19335.11144;22744.82834;18963.59184;10004.94264;18656.03424;14937.80784;4285.914117;6374.335065;18446.57713;31050.76442;26899.58489;12208.96153;11480.97727;13834.11314;11866.15903;17133.17805;11172.60234;17970.14088;15842.22168;15472.72251;7246.414405;12368.5949;15725.77164;16501.27369;9033.736458;7469.28567;16592.91214;19073.23509;16853.67691;19003.10583;17206.7515;15200.65348;16285.63665;26477.37617;10206.54203;23148.01114;11742.45072;10941.37309;9131.546662;11336.67369;15187.09073;6511.621088;12950.35964;15275.79787;10256.21203;9412.422142;7438.318257;;;26
48;163.1227708;163.1220943;163.1234923;57.95660246;45.14655825;81.71948982;360;183;929277.9645;1065889.173;1060507.816;657732.2753;1050553.871;793270.1422;1018194.34;1118017.923;1328910.768;796069.5467;1093833.007;845524.8674;864328.9572;993712.0347;773641.9238;906538.3033;1266329.408;1263299.234;1117659.476;668911.2844;1251281.457;865124.7768;950855.0098;1180484.973;870739.9858;1044986.733;972700.2089;870277.3789;1032396.636;1243859.823;1206614.89;1136892.221;1302772.007;1207915.765;812318.8114;597200.7816;1196730.962;1122264.985;1068020.823;666984.4111;1282655.435;851905.23;896257.6848;1236888.983;1284252.266;1048412.467;1351709.211;1043334.049;1062977.827;1018608.553;961005.6876;921144.2279;1130072.601;823772.2801;945964.3594;1406301.388;916044.4245;928092.3682;1039442.672;1398366.743;819562.1513;489827.678;761898.3204;951492.4729;704354.7826;825076.474;900729.351;970446.9458;895758.4986;1317894.212;1234812.317;745801.999;1311472.856;695835.2475;1412076.93;1029575.592;1816639.512;979732.5997;945068.0393;723276.0302;696864.5281;1002950.813;696748.1367;611272.3352;1098959.487;1183878.116;1060170.034;803604.8299;955685.5729;956919.3491;1306307.193;667769.4708;651423.405;845096.9163;522664.6623;1017113.912;1218100.128;1136376.904;1001769.308;1306401.15;843101.5345;737389.281;910594.6091;969660.8598;871348.2554;1023540.018;934646.1228;1350030.856;954729.3509;1459584.074;1194148.719;1117829.577;641408.7843;1160591.876;1206927.646;1143254.57;1283324.787;983330.6948;1220742.11;959010.7195;1014512.109;951848.0539;1288288.248;909559.8853;875404.0344;922444.1658;1063244.812;1016611.138;979358.3524;936224.1323;1008307.11;973509.1179;961507.7493;1074276.812;847802.9111;995798.37;1183373.556;1482910.608;862736.1243;626049.2834;1043372.119;919990.4264;897381.6891;780245.8668;950235.9657;1052235.509;835896.8993;811374.1562;763905.2634;1353898.27;744675.7511;776752.5418;852793.7843;1203474.767;1222925.231;1130771.145;582519.303;694789.6723;766073.26;860683.3195;1073648.504;1096456.74;1465781.983;1970246.833;1225568.148;1294620.262;1102835.45;818476.0482;702084.7645;1036190.969;909249.0528;1159772.915;670701.4934;722571.8756;644368.1433;870916.3372;972245.025;743292.0329;937375.7589;990484.7332;908678.2453;705784.7463;968869.223;[1][M]+;[M+Na]+ 140.132;1
49;164.1255541;164.124951;164.1260878;58.12231681;55.41584566;110.840854;348;183;104499.9127;122921.2416;105624.0004;77706.55647;118466.9614;89209.06712;110856.9842;127832.1246;161832.5135;92357.3139;125339.7522;96575.13549;96879.25332;114420.4271;87197.10114;105693.4175;143380.4989;135742.0698;127305.0159;71187.84718;138815.408;101254.165;105966.1516;140022.9205;97742.77284;123486.8845;107230.1507;97850.73299;122184.991;151398.1753;145058.1204;134425.9539;161569.0005;138649.1268;91835.32308;67017.84248;137056.4497;139027.4278;122586.459;74176.80713;150869.7326;84863.19693;107876.2652;124854.0685;154316.6755;117094.8529;165195.816;119336.0951;117916.6331;113218.9762;114498.1238;101546.254;111619.3802;83589.73869;114412.7017;157728.5505;105812.8415;108359.2521;117845.476;155214.437;93212.4676;66729.39524;88007.02485;116457.1072;81638.13595;95017.28538;102476.1529;107790.8964;104926.8787;152801.6666;138102.8017;88223.37582;152150.0995;79082.29661;159886.0527;132700.0039;199557.4871;108346.2705;99074.61535;82666.54201;78174.70865;113488.2351;98066.06914;72781.7785;128141.2935;121007.7541;130426.1625;89990.16862;115726.8429;108972.2186;139721.1692;71822.20293;78923.11276;97217.93725;43437.08268;121996.5304;135932.025;126697.2609;119216.7318;153346.148;96981.30536;86248.1789;98516.14281;114179.5772;99624.04152;110377.1208;112881.059;144914.525;109642.0024;164451.667;141687.3108;132227.4912;76061.93515;134666.9594;136247.3408;125933.0299;146526.5508;118926.7726;142265.0602;103225.2911;123241.5329;105825.8606;149576.6627;108772.0754;99061.47192;114562.7862;131808.0005;130226.9987;109049.6892;113761.2633;132099.4163;117213.5044;111209.2632;113602.0922;102896.0246;116690.8575;140036.6822;167522.6699;97857.80692;69859.93062;118986.9163;110401.9512;104808.2933;86665.07074;110767.9767;120386.7673;96319.69269;86797.0324;86079.43504;154474.7225;88780.02636;99194.93933;96121.59145;127845.2692;117500.4396;141595.0005;62526.8075;77913.63499;89469.02954;98221.65361;124023.726;121869.5718;171208.5011;226090.0135;145879.5761;144299.3313;133226.5937;89634.30354;82727.42337;122803.8157;97018.89582;138200.3097;77152.83661;79659.56028;76603.41244;101132.0659;110332.1705;85998.4375;103730.927;116288.7413;85426.65612;77193.06648;111357.6698;[1][M+1]+;;1
50;165.1282661;165.1253369;165.1293005;58.13402157;55.41584566;93.7045972;323;179;5416.136807;5579.462847;4687.005825;3508.944813;5682.900907;4184.535737;5806.335504;5823.850076;7465.655936;3868.436615;6702.668895;12954.15872;12148.96047;5752.225233;3429.362676;4966.315883;6631.796074;6647.613999;6237.21466;3104.346238;6539.348204;5908.7196;5130.0601;6428.051997;4414.78809;5659.486716;5649.8715;4910.736113;6405.491069;6560.880012;6710.315699;6675.591619;8149.830475;7226.367237;4588.012964;2734.673975;6378.82205;6497.609753;7156.989883;2679.070751;7838.894762;3865.318985;4945.476161;7543.982218;6852.163219;5340.083135;7919.727003;5380.793528;3637.745639;5518.681946;4896.667176;4502.539605;6107.956045;4661.18993;5654.081462;5771.261856;5297.813752;5342.980057;6426.685071;7760.260925;3778.960187;2305.989659;6294.336556;5700.064713;3783.850524;3895.977882;4845.829161;4725.837693;3822.214879;14131.32644;6277.909249;6507.005959;6316.610282;3730.475447;7494.045669;4884.110981;8222.959672;5157.824638;5212.447743;3716.708066;3287.69162;5114.213154;3326.634356;3287.847261;5563.634861;5109.680284;5890.735677;3225.68399;4924.382185;4969.491903;6766.842006;2988.342794;3364.041051;4113.113254;2381.741346;4632.874022;6370.523833;6109.826306;5671.881534;7919.177193;7954.988025;7731.875882;2466.520241;5305.988775;4578.670873;4638.316771;4504.366179;7431.364038;5817.148792;7563.625276;6415.482802;4825.520126;3537.680666;5964.023239;6733.593162;4837.602117;7444.821836;5403.42906;6870.115104;5044.104271;5776.744412;5330.318146;7575.73602;5097.788336;4747.061193;5513.835546;5904.154554;6299.16421;4862.436763;3916.944655;5151.584267;6329.725216;5621.903542;6257.689888;4934.115897;5253.042104;6647.526642;8723.847633;4906.057668;2245.509;6056.705497;5246.181461;4081.651694;4116.755558;4824.605244;4689.654952;4682.01148;6900.885348;3552.963571;8468.726191;3702.057665;12265.91735;3874.993081;6562.873085;5444.706003;5987.802757;3374.796139;3491.964071;3191.65434;4853.5318;6852.979043;5888.220533;8781.259274;9003.801218;7217.44513;7428.220997;6175.800217;4035.061432;3857.757697;4242.479015;5092.167031;6584.327426;3960.811233;3844.454264;3478.728148;4218.472487;4891.706784;3753.481742;5444.006615;5116.558991;4759.053541;3795.441707;5351.285676;[1][M+2]+;;1
51;166.085863;166.0852385;166.0863637;99.81776818;98.17282357;101.8371229;157;157;22010.16493;23018.34805;17985.1804;14307.2693;12823.61619;8951.424231;10780.73005;12158.15798;15471.04448;17434.30917;11085.48619;15849.76374;20645.64291;16388.86641;15315.64261;10425.91135;17766.86085;15204.07529;12478.33533;4593.71843;17371.06357;15205.75459;11527.04377;11522.51852;13041.40774;18874.64715;19619.52867;13052.47933;30913.69636;25977.21959;28519.5837;17131.64829;9505.836564;15418.39287;9388.514245;4844.589965;19588.35974;9740.523943;16762.41888;15628.51378;17572.70142;11743.86224;21787.84026;16922.84151;17784.60094;13652.92161;20816.93259;17681.89481;13795.04715;19318.72377;9040.401914;13610.54186;19749.15808;21872.30115;24194.22027;17904.02997;16973.62455;21174.37822;15192.84888;14561.83763;9116.569187;9678.845675;13642.47371;25722.86232;30966.19687;19996.79171;19415.01585;16961.18739;19212.21885;34006.53639;29353.57548;26755.928;21231.35764;18528.855;19927.80495;15026.37572;35167.7185;23023.29192;16466.42161;27444.74615;12964.50915;19065.09416;26453.05371;18831.52546;19338.84703;14949.50702;13164.04108;12268.5261;22875.42135;16417.91773;13737.58111;16641.02858;3720.289319;12569.20925;23167.50793;19984.0589;15878.9946;16685.34343;17299.74864;21554.36049;11350.56729;14763.14047;10109.1301;17679.13213;23291.96522;29447.95122;19141.40543;14973.55433;16167.49047;16843.09577;22794.90599;15636.81524;11704.40301;22675.75166;20744.90444;13591.42354;16296.52134;20784.75287;11414.15805;27874.04819;22309.30834;17199.51312;13432.12857;8265.165339;11470.23624;15573.5973;14668.33761;13424.07052;12346.319;12917.24509;10232.29736;14452.24041;14255.58636;10803.01156;12878.61563;24727.96771;19643.2033;16199.87256;15338.36532;17686.1338;21173.3606;15594.29533;13846.34927;12326.3138;18723.38718;17810.95887;19965.91173;19528.05067;13877.52294;11784.67157;13770.01927;20478.51155;16754.7678;30520.27001;15981.47942;20082.0395;11557.63962;14029.83009;16480.63341;20101.47986;13855.3835;12372.71428;17028.33783;14057.82776;14011.43423;23107.10874;14552.66785;14961.51503;17701.86656;18868.15122;11236.67729;12618.27538;10606.61242;7646.683713;10214.84106;12457.29379;12071.56452;14602.33539;14985.30017;11693.95795;13019.34504;12529.57287;16014.4237;;[M+K+HCOOH]+ 81.1178 [M+Na+HCOOH]+ 97.0917 [M+NH4+HCOOH]+ 102.047 [M+H+HCOOH]+ 119.074;40
52;169.0436367;169.040372;169.0453996;46.48864744;45.13082081;48.47503873;119;119;1519.660392;1328.855647;1442.704734;1307.923808;1339.294245;1366.933161;1471.323974;1243.37863;1413.847705;1022.273462;1557.65102;845.8538793;1256.16124;1262.727321;1428.354303;1219.037425;1188.123551;1433.666304;2008.974946;1463.320885;1543.569911;1624.500491;1248.283218;1594.217717;1108.343073;861.596599;1227.179699;1090.824762;1139.434851;1373.5112;1257.959199;1461.307038;1106.200154;1435.511559;1238.666433;622.2441776;1973.263134;1149.738893;1369.138989;1384.680539;1451.48375;1600.726046;1012.339193;1255.361622;1510.872496;1580.943491;1378.629201;1531.761301;1639.044825;1219.72773;1539.803803;1181.857962;1244.803179;1063.894551;1285.944682;1319.283353;1468.573134;1431.980035;1118.830979;2016.471259;1127.911393;902.8695584;1234.032417;1164.31251;1461.329412;1368.132054;1312.671959;1327.675347;1261.676513;1466.774848;1198.203674;1009.862619;1359.094037;1105.333773;1358.891855;1349.095015;1636.748382;1064.418879;1524.329121;1327.394275;1093.103984;1063.632802;885.427497;801.4557435;2125.261693;1339.206818;861.5969898;1426.930091;1192.980865;1011.188898;1456.849164;1280.965492;991.0027517;1645.649574;1244.74673;1326.288961;1440.399624;1350.288241;1397.900258;1266.428931;2133.819552;1756.822657;1496.227344;2154.057006;1177.946093;1148.686012;1268.952721;1219.671195;957.0523066;1621.992376;1684.441392;1056.427887;1025.534278;1296.890743;1262.472458;1338.080529;1377.568081;1290.662615;1353.760331;1904.029099;1162.392123;1342.547298;1533.51384;1119.501937;1400.147583;1573.71553;1440.710287;1215.93737;1230.843186;969.1507387;1302.668272;1174.420329;1071.376809;1431.126108;1297.726339;1546.836747;1074.755623;1457.818389;1364.582118;1586.675779;1281.904678;1021.900605;1466.413569;1530.151821;1293.366548;1860.51834;1679.277391;1095.254575;1076.697955;1371.440573;1090.505405;1071.380365;1416.967062;1210.408227;1274.305041;1401.108851;1142.103783;1841.697781;966.4661009;1311.811144;1283.033834;1469.412748;1761.076272;2068.656008;1462.920787;1677.824612;1236.039084;1397.311075;1200.916813;1423.219988;1452.471849;1707.80434;1437.235473;1181.780317;1419.39139;1193.780829;1400.580236;1484.071768;1200.055178;1315.834985;1149.712501;1087.984115;1491.792169;;;14
53;171.1010549;171.0995806;171.1023113;556.6282082;555.6351848;575.7474936;162;156;1590.885915;1911.0842;1448.905726;1492.324088;6083.675272;2282.890168;2479.888965;2301.384142;1387.04522;1426.839609;2006.236541;1085.697695;1550.789084;1248.657039;1491.487572;2243.835171;1600.348397;1625.537999;1883.229692;2222.793212;1770.221644;1313.787744;1672.803604;2445.456543;1733.144838;1408.029616;1608.212358;1416.833063;1595.934649;1788.926281;1782.26527;5679.884567;1568.405146;1977.205568;1636.487555;3731.659362;1644.026227;2065.732678;2137.461052;1709.955737;1621.245732;1416.561727;1216.256581;1662.761441;1598.851008;2167.686745;2179.58683;1684.340874;2152.434483;3246.790614;4510.198893;2170.896396;1876.407923;1526.21807;1595.80988;2965.899831;3174.064126;8164.788405;1949.400588;2668.932094;1673.771478;2797.607134;4441.472733;4989.503215;2092.740275;11090.59191;1452.075366;2047.60317;3016.9334;3443.198827;11820.70687;9929.671764;8624.639317;2326.061822;3000.825133;3552.375893;6761.05049;3333.004072;6945.765369;4950.99949;7810.736913;2967.440585;7630.727772;2489.02551;8803.10154;3462.973333;9081.78132;9791.98059;12147.77565;2609.964145;3811.445233;12467.12505;23884.08519;9167.965779;2807.484777;3289.350417;4284.740536;11320.85489;2938.225737;8946.416177;8875.358263;3997.283749;3835.583393;15371.92767;2478.890234;2919.923898;10533.31815;13080.39324;3081.383999;3817.685313;12510.34433;2747.155506;10090.96429;3243.185435;3661.61276;3661.483057;13752.90716;2750.146537;4700.806003;9711.307507;8763.804736;3139.856716;1601.051041;9290.74036;9805.015579;7674.611205;10574.12013;9779.746329;6236.493315;9194.544732;10444.08006;8012.215603;2645.42596;5464.096759;8812.07656;5003.239368;2958.386238;3718.968559;3913.131133;2610.922451;2939.780284;2967.855466;11711.06556;10239.4833;11471.59791;15514.63925;11307.86958;3140.621543;3586.222814;9562.575363;11705.99174;8983.781019;6952.772316;3188.885028;9940.560489;6468.118921;8408.270958;9156.898074;3317.688538;3346.392259;3139.411833;4911.469599;2784.854293;4238.297799;10780.55943;13736.08556;3144.9804;3415.179433;11379.05794;3466.621351;13442.40428;11224.19043;9560.087139;11496.56712;11114.00232;6276.677804;10691.98552;9384.085235;7342.108777;12009.65898;3982.942992;3051.367735;6544.427915;;;13
54;171.992027;171.9896377;171.9951851;46.48791523;45.13852093;47.77554185;93;93;667.2624239;520.5442349;717.0812621;725.7551848;880.8596804;699.6614766;884.8659028;658.4446025;499.1930937;860.9218174;902.9888824;663.3680099;686.5330377;705.0264506;790.1716733;651.7519446;998.6327147;685.7184073;989.660874;713.9337465;928.8018723;547.0074689;525.3128657;674.7901684;600.8059098;601.2806099;674.7192951;674.7023762;610.1316931;777.9782543;680.5818018;746.8789461;529.5777258;789.7582879;724.1442001;527.0333231;1112.665526;557.1827366;650.3396264;674.0910653;705.6064442;615.8421388;480.1845658;715.0019472;681.0887951;806.4329276;864.8846335;743.2647411;993.3250031;1025.356055;800.7098813;859.8694439;796.6991827;548.1587234;662.3239116;1007.883878;1088.509914;866.1258006;947.0067743;963.014732;330.0712781;435.3127569;644.4872051;531.772817;551.4038685;478.4292581;437.6477702;748.1678628;661.246079;981.0738076;866.9139625;505.4066268;983.1135221;474.1460552;681.5310433;1150.631308;1263.656772;745.0917513;991.2822131;676.5197876;564.9122093;886.0988049;809.4386153;720.1026398;864.0173276;640.4730096;691.4075474;1069.255777;862.233043;707.3164573;1207.169125;714.9816577;647.0223638;1205.732491;648.6338197;767.1114556;897.9911316;763.7288306;574.9445044;746.6875365;1161.536171;1153.000795;793.3987811;1185.785042;689.2580349;649.0715962;772.7869905;846.3008005;804.6787355;1127.999338;1192.052738;795.6540992;560.1632679;697.7735106;1200.061326;1149.478164;1381.291087;825.8533856;890.7585549;1336.902429;835.362714;1182.720731;742.7629454;725.479051;704.2930456;740.8542762;1176.176571;874.7729238;894.1235814;745.024136;961.6620506;639.7331548;520.9121365;636.44447;723.9861529;681.3675314;969.9143679;830.4781801;938.0339077;966.792021;811.3747605;654.6417578;1079.826421;890.9368146;841.0998105;1015.711806;871.0220694;1002.002229;698.0602486;1180.296941;1003.74991;1134.141742;980.7556635;780.9646229;877.4361863;752.4067251;618.2960182;1356.388081;875.9803225;708.6365979;706.3102573;1180.66889;712.6076244;1374.413592;1126.684314;463.1248034;827.1260613;810.0852663;830.5071244;979.778236;524.374068;1508.873343;1196.539033;1139.676599;1043.622184;855.739669;998.1944885;656.8653451;531.2118167;1139.888223;925.4545197;1091.987059;631.24678;;;14
